FACT_ID,HEAD,RELATION,TAIL,TIME,ANSWER
FACT_4738_1,Police (Albania),0,Criminal (Albania),2014-06-18,Use conventional military force
FACT_4738_2,Police (Albania),Use conventional military force,0,2014-06-18,Criminal (Albania)
FACT_4738_3,Police (Albania),Use conventional military force,Criminal (Albania),0,2014-06-18
FACT_4739_0,0,Criticize or denounce,Government (Nigeria),2014-12-22,Citizen (Nigeria)
FACT_4739_1,Citizen (Nigeria),0,Government (Nigeria),2014-12-22,Criticize or denounce
FACT_4739_2,Citizen (Nigeria),Criticize or denounce,0,2014-12-22,Government (Nigeria)
FACT_4739_3,Citizen (Nigeria),Criticize or denounce,Government (Nigeria),0,2014-12-22
FACT_4740_0,0,Make an appeal or request,Malaysia,2014-03-14,China
FACT_4740_1,China,0,Malaysia,2014-03-14,Make an appeal or request
FACT_4740_2,China,Make an appeal or request,0,2014-03-14,Malaysia
FACT_4740_3,China,Make an appeal or request,Malaysia,0,2014-03-14
FACT_4741_0,0,Sign formal agreement,Boko Haram,2014-10-27,Government (Nigeria)
FACT_4741_1,Government (Nigeria),0,Boko Haram,2014-10-27,Sign formal agreement
FACT_4741_2,Government (Nigeria),Sign formal agreement,0,2014-10-27,Boko Haram
FACT_4741_3,Government (Nigeria),Sign formal agreement,Boko Haram,0,2014-10-27
FACT_4742_0,0,Make statement,Government (Nigeria),2014-05-20,Ministry (Nigeria)
FACT_4742_1,Ministry (Nigeria),0,Government (Nigeria),2014-05-20,Make statement
FACT_4742_2,Ministry (Nigeria),Make statement,0,2014-05-20,Government (Nigeria)
FACT_4742_3,Ministry (Nigeria),Make statement,Government (Nigeria),0,2014-05-20
FACT_4743_0,0,Consult,Taavi Rõivas,2014-07-08,François Hollande
FACT_4743_1,François Hollande,0,Taavi Rõivas,2014-07-08,Consult
FACT_4743_2,François Hollande,Consult,0,2014-07-08,Taavi Rõivas
FACT_4743_3,François Hollande,Consult,Taavi Rõivas,0,2014-07-08
FACT_4744_0,0,Criticize or denounce,Citizen (Brazil),2014-10-04,Ministry (Brazil)
FACT_4744_1,Ministry (Brazil),0,Citizen (Brazil),2014-10-04,Criticize or denounce
FACT_4744_2,Ministry (Brazil),Criticize or denounce,0,2014-10-04,Citizen (Brazil)
FACT_4744_3,Ministry (Brazil),Criticize or denounce,Citizen (Brazil),0,2014-10-04
FACT_4745_0,0,Make statement,Iran,2014-12-30,Mohammad Javad Zarif
FACT_4745_1,Mohammad Javad Zarif,0,Iran,2014-12-30,Make statement
FACT_4745_2,Mohammad Javad Zarif,Make statement,0,2014-12-30,Iran
FACT_4745_3,Mohammad Javad Zarif,Make statement,Iran,0,2014-12-30
FACT_4746_0,0,Criticize or denounce,Criminal (El Salvador),2014-04-16,Justice Department/Ministery (El Salvador)
FACT_4746_1,Justice Department/Ministery (El Salvador),0,Criminal (El Salvador),2014-04-16,Criticize or denounce
FACT_4746_2,Justice Department/Ministery (El Salvador),Criticize or denounce,0,2014-04-16,Criminal (El Salvador)
FACT_4746_3,Justice Department/Ministery (El Salvador),Criticize or denounce,Criminal (El Salvador),0,2014-04-16
FACT_4747_0,0,Make an appeal or request,Japan,2014-02-11,South Korea
FACT_4747_1,South Korea,0,Japan,2014-02-11,Make an appeal or request
FACT_4747_2,South Korea,Make an appeal or request,0,2014-02-11,Japan
FACT_4747_3,South Korea,Make an appeal or request,Japan,0,2014-02-11
FACT_4748_0,0,Express intent to meet or negotiate,Iran,2014-09-17,Foreign Affairs (United States)
FACT_4748_1,Foreign Affairs (United States),0,Iran,2014-09-17,Express intent to meet or negotiate
FACT_4748_2,Foreign Affairs (United States),Express intent to meet or negotiate,0,2014-09-17,Iran
FACT_4748_3,Foreign Affairs (United States),Express intent to meet or negotiate,Iran,0,2014-09-17
FACT_4749_0,0,Consult,Pham Binh Minh,2014-05-16,Sergey Viktorovich Lavrov
FACT_4749_1,Sergey Viktorovich Lavrov,0,Pham Binh Minh,2014-05-16,Consult
FACT_4749_2,Sergey Viktorovich Lavrov,Consult,0,2014-05-16,Pham Binh Minh
FACT_4749_3,Sergey Viktorovich Lavrov,Consult,Pham Binh Minh,0,2014-05-16
FACT_4750_0,0,Consult,Mahinda Rajapaksa,2014-04-09,Ministry of Public Security (Vietnam)
FACT_4750_1,Ministry of Public Security (Vietnam),0,Mahinda Rajapaksa,2014-04-09,Consult
FACT_4750_2,Ministry of Public Security (Vietnam),Consult,0,2014-04-09,Mahinda Rajapaksa
FACT_4750_3,Ministry of Public Security (Vietnam),Consult,Mahinda Rajapaksa,0,2014-04-09
FACT_4751_0,0,Make a visit,China,2014-09-24,Japan
FACT_4751_1,Japan,0,China,2014-09-24,Make a visit
FACT_4751_2,Japan,Make a visit,0,2014-09-24,China
FACT_4751_3,Japan,Make a visit,China,0,2014-09-24
FACT_4752_0,0,Make statement,National Liberation Army,2014-06-10,Head of Government (Ecuador)
FACT_4752_1,Head of Government (Ecuador),0,National Liberation Army,2014-06-10,Make statement
FACT_4752_2,Head of Government (Ecuador),Make statement,0,2014-06-10,National Liberation Army
FACT_4752_3,Head of Government (Ecuador),Make statement,National Liberation Army,0,2014-06-10
FACT_4753_0,0,Increase military alert status,Niger,2014-10-13,Military (France)
FACT_4753_1,Military (France),0,Niger,2014-10-13,Increase military alert status
FACT_4753_2,Military (France),Increase military alert status,0,2014-10-13,Niger
FACT_4753_3,Military (France),Increase military alert status,Niger,0,2014-10-13
FACT_4754_0,0,Use conventional military force,New Zealand,2014-01-14,Police (New Zealand)
FACT_4754_1,Police (New Zealand),0,New Zealand,2014-01-14,Use conventional military force
FACT_4754_2,Police (New Zealand),Use conventional military force,0,2014-01-14,New Zealand
FACT_4754_3,Police (New Zealand),Use conventional military force,New Zealand,0,2014-01-14
FACT_4755_0,0,Use conventional military force,Insurgent (Afghanistan),2014-10-09,Military Personnel - Special (Afghanistan)
FACT_4755_1,Military Personnel - Special (Afghanistan),0,Insurgent (Afghanistan),2014-10-09,Use conventional military force
FACT_4755_2,Military Personnel - Special (Afghanistan),Use conventional military force,0,2014-10-09,Insurgent (Afghanistan)
FACT_4755_3,Military Personnel - Special (Afghanistan),Use conventional military force,Insurgent (Afghanistan),0,2014-10-09
FACT_4756_0,0,Make statement,Ansar al-Sharia in Libya,2014-05-14,Other Authorities / Officials (Libya)
FACT_4756_1,Other Authorities / Officials (Libya),0,Ansar al-Sharia in Libya,2014-05-14,Make statement
FACT_4756_2,Other Authorities / Officials (Libya),Make statement,0,2014-05-14,Ansar al-Sharia in Libya
FACT_4756_3,Other Authorities / Officials (Libya),Make statement,Ansar al-Sharia in Libya,0,2014-05-14
FACT_4757_0,0,Host a visit,Middle East,2014-05-12,Myanmar
FACT_4757_1,Myanmar,0,Middle East,2014-05-12,Host a visit
FACT_4757_2,Myanmar,Host a visit,0,2014-05-12,Middle East
FACT_4757_3,Myanmar,Host a visit,Middle East,0,2014-05-12
FACT_4758_0,0,Consider policy option,Domestic Affairs (Cote d'Ivoire),2014-05-08,Citizen (Cote d'Ivoire)
FACT_4758_1,Citizen (Cote d'Ivoire),0,Domestic Affairs (Cote d'Ivoire),2014-05-08,Consider policy option
FACT_4758_2,Citizen (Cote d'Ivoire),Consider policy option,0,2014-05-08,Domestic Affairs (Cote d'Ivoire)
FACT_4758_3,Citizen (Cote d'Ivoire),Consider policy option,Domestic Affairs (Cote d'Ivoire),0,2014-05-08
FACT_4759_0,0,Make statement,Government (Nigeria),2014-11-14,Head of Government (Nigeria)
FACT_4759_1,Head of Government (Nigeria),0,Government (Nigeria),2014-11-14,Make statement
FACT_4759_2,Head of Government (Nigeria),Make statement,0,2014-11-14,Government (Nigeria)
FACT_4759_3,Head of Government (Nigeria),Make statement,Government (Nigeria),0,2014-11-14
FACT_4760_0,0,Consult,Likud,2014-11-12,Benjamin Netanyahu
FACT_4760_1,Benjamin Netanyahu,0,Likud,2014-11-12,Consult
FACT_4760_2,Benjamin Netanyahu,Consult,0,2014-11-12,Likud
FACT_4760_3,Benjamin Netanyahu,Consult,Likud,0,2014-11-12
FACT_4761_0,0,Host a visit,Staffan de Mistura,2014-10-27,Iran
FACT_4761_1,Iran,0,Staffan de Mistura,2014-10-27,Host a visit
FACT_4761_2,Iran,Host a visit,0,2014-10-27,Staffan de Mistura
FACT_4761_3,Iran,Host a visit,Staffan de Mistura,0,2014-10-27
FACT_4762_0,0,Make statement,Education (South Africa),2014-06-20,Education Ministry (South Africa)
FACT_4762_1,Education Ministry (South Africa),0,Education (South Africa),2014-06-20,Make statement
FACT_4762_2,Education Ministry (South Africa),Make statement,0,2014-06-20,Education (South Africa)
FACT_4762_3,Education Ministry (South Africa),Make statement,Education (South Africa),0,2014-06-20
FACT_4763_0,0,"Arrest, detain, or charge with legal action",Religion (North Korea),2014-05-31,North Korea
FACT_4763_1,North Korea,0,Religion (North Korea),2014-05-31,"Arrest, detain, or charge with legal action"
FACT_4763_2,North Korea,"Arrest, detain, or charge with legal action",0,2014-05-31,Religion (North Korea)
FACT_4763_3,North Korea,"Arrest, detain, or charge with legal action",Religion (North Korea),0,2014-05-31
FACT_4764_0,0,Make statement,Government (Nigeria),2014-07-28,Godwin Emefiele
FACT_4764_1,Godwin Emefiele,0,Government (Nigeria),2014-07-28,Make statement
FACT_4764_2,Godwin Emefiele,Make statement,0,2014-07-28,Government (Nigeria)
FACT_4764_3,Godwin Emefiele,Make statement,Government (Nigeria),0,2014-07-28
FACT_4765_0,0,Make statement,Iraq,2014-06-04,Member of Parliament (Iraq)
FACT_4765_1,Member of Parliament (Iraq),0,Iraq,2014-06-04,Make statement
FACT_4765_2,Member of Parliament (Iraq),Make statement,0,2014-06-04,Iraq
FACT_4765_3,Member of Parliament (Iraq),Make statement,Iraq,0,2014-06-04
FACT_4766_0,0,Host a visit,China,2014-06-28,South Korea
FACT_4766_1,South Korea,0,China,2014-06-28,Host a visit
FACT_4766_2,South Korea,Host a visit,0,2014-06-28,China
FACT_4766_3,South Korea,Host a visit,China,0,2014-06-28
FACT_4767_0,0,Make statement,Business (Belarus),2014-12-07,Ministry (Belarus)
FACT_4767_1,Ministry (Belarus),0,Business (Belarus),2014-12-07,Make statement
FACT_4767_2,Ministry (Belarus),Make statement,0,2014-12-07,Business (Belarus)
FACT_4767_3,Ministry (Belarus),Make statement,Business (Belarus),0,2014-12-07
FACT_4768_0,0,Make statement,Government (Africa),2014-09-03,Joanne Liu
FACT_4768_1,Joanne Liu,0,Government (Africa),2014-09-03,Make statement
FACT_4768_2,Joanne Liu,Make statement,0,2014-09-03,Government (Africa)
FACT_4768_3,Joanne Liu,Make statement,Government (Africa),0,2014-09-03
FACT_4769_0,0,Make an appeal or request,Citizen (Kenya),2014-12-01,Governor (Kenya)
FACT_4769_1,Governor (Kenya),0,Citizen (Kenya),2014-12-01,Make an appeal or request
FACT_4769_2,Governor (Kenya),Make an appeal or request,0,2014-12-01,Citizen (Kenya)
FACT_4769_3,Governor (Kenya),Make an appeal or request,Citizen (Kenya),0,2014-12-01
FACT_4770_0,0,Express intent to meet or negotiate,Lawmaker (South Korea),2014-01-22,Democratic Party
FACT_4770_1,Democratic Party,0,Lawmaker (South Korea),2014-01-22,Express intent to meet or negotiate
FACT_4770_2,Democratic Party,Express intent to meet or negotiate,0,2014-01-22,Lawmaker (South Korea)
FACT_4770_3,Democratic Party,Express intent to meet or negotiate,Lawmaker (South Korea),0,2014-01-22
FACT_4771_0,0,Make statement,Government (Kenya),2014-09-17,Joseph Ole Lenku
FACT_4771_1,Joseph Ole Lenku,0,Government (Kenya),2014-09-17,Make statement
FACT_4771_2,Joseph Ole Lenku,Make statement,0,2014-09-17,Government (Kenya)
FACT_4771_3,Joseph Ole Lenku,Make statement,Government (Kenya),0,2014-09-17
FACT_4772_0,0,Make statement,North Atlantic Treaty Organization,2014-09-06,Barack Obama
FACT_4772_1,Barack Obama,0,North Atlantic Treaty Organization,2014-09-06,Make statement
FACT_4772_2,Barack Obama,Make statement,0,2014-09-06,North Atlantic Treaty Organization
FACT_4772_3,Barack Obama,Make statement,North Atlantic Treaty Organization,0,2014-09-06
FACT_4773_0,0,Criticize or denounce,Kevin Rudd,2014-08-22,Julia Gillard
FACT_4773_1,Julia Gillard,0,Kevin Rudd,2014-08-22,Criticize or denounce
FACT_4773_2,Julia Gillard,Criticize or denounce,0,2014-08-22,Kevin Rudd
FACT_4773_3,Julia Gillard,Criticize or denounce,Kevin Rudd,0,2014-08-22
FACT_4774_0,0,Demonstrate or rally,Japan,2014-06-28,Lawmaker (United States)
FACT_4774_1,Lawmaker (United States),0,Japan,2014-06-28,Demonstrate or rally
FACT_4774_2,Lawmaker (United States),Demonstrate or rally,0,2014-06-28,Japan
FACT_4774_3,Lawmaker (United States),Demonstrate or rally,Japan,0,2014-06-28
FACT_4775_0,0,Engage in diplomatic cooperation,Fiji,2014-11-13,China
FACT_4775_1,China,0,Fiji,2014-11-13,Engage in diplomatic cooperation
FACT_4775_2,China,Engage in diplomatic cooperation,0,2014-11-13,Fiji
FACT_4775_3,China,Engage in diplomatic cooperation,Fiji,0,2014-11-13
FACT_4776_0,0,Accuse,Government (Kenya),2014-10-07,Governor (Kenya)
FACT_4776_1,Governor (Kenya),0,Government (Kenya),2014-10-07,Accuse
FACT_4776_2,Governor (Kenya),Accuse,0,2014-10-07,Government (Kenya)
FACT_4776_3,Governor (Kenya),Accuse,Government (Kenya),0,2014-10-07
FACT_4777_0,0,Make statement,China,2014-12-26,Human Rights Activist (China)
FACT_4777_1,Human Rights Activist (China),0,China,2014-12-26,Make statement
FACT_4777_2,Human Rights Activist (China),Make statement,0,2014-12-26,China
FACT_4777_3,Human Rights Activist (China),Make statement,China,0,2014-12-26
FACT_4778_0,0,"Accuse of crime, corruption",Thaksin Shinawatra,2014-06-21,Citizen (Thailand)
FACT_4778_1,Citizen (Thailand),0,Thaksin Shinawatra,2014-06-21,"Accuse of crime, corruption"
FACT_4778_2,Citizen (Thailand),"Accuse of crime, corruption",0,2014-06-21,Thaksin Shinawatra
FACT_4778_3,Citizen (Thailand),"Accuse of crime, corruption",Thaksin Shinawatra,0,2014-06-21
FACT_4779_0,0,Express intent to meet or negotiate,France,2014-09-11,Liu Yandong
FACT_4779_1,Liu Yandong,0,France,2014-09-11,Express intent to meet or negotiate
FACT_4779_2,Liu Yandong,Express intent to meet or negotiate,0,2014-09-11,France
FACT_4779_3,Liu Yandong,Express intent to meet or negotiate,France,0,2014-09-11
FACT_4780_0,0,Consult,South Africa,2014-07-23,China
FACT_4780_1,China,0,South Africa,2014-07-23,Consult
FACT_4780_2,China,Consult,0,2014-07-23,South Africa
FACT_4780_3,China,Consult,South Africa,0,2014-07-23
FACT_4781_0,0,Demonstrate or rally,Foreign Affairs (United States),2014-08-28,Protester (United Kingdom)
FACT_4781_1,Protester (United Kingdom),0,Foreign Affairs (United States),2014-08-28,Demonstrate or rally
FACT_4781_2,Protester (United Kingdom),Demonstrate or rally,0,2014-08-28,Foreign Affairs (United States)
FACT_4781_3,Protester (United Kingdom),Demonstrate or rally,Foreign Affairs (United States),0,2014-08-28
FACT_4782_0,0,Express intent to ease administrative sanctions,William Ruto,2014-10-06,Citizen (Kenya)
FACT_4782_1,Citizen (Kenya),0,William Ruto,2014-10-06,Express intent to ease administrative sanctions
FACT_4782_2,Citizen (Kenya),Express intent to ease administrative sanctions,0,2014-10-06,William Ruto
FACT_4782_3,Citizen (Kenya),Express intent to ease administrative sanctions,William Ruto,0,2014-10-06
FACT_4783_0,0,Express intent to meet or negotiate,Barack Obama,2014-03-24,The Hague
FACT_4783_1,The Hague,0,Barack Obama,2014-03-24,Express intent to meet or negotiate
FACT_4783_2,The Hague,Express intent to meet or negotiate,0,2014-03-24,Barack Obama
FACT_4783_3,The Hague,Express intent to meet or negotiate,Barack Obama,0,2014-03-24
FACT_4784_0,0,Make an appeal or request,Uhuru,2014-09-24,Citizen (Kenya)
FACT_4784_1,Citizen (Kenya),0,Uhuru,2014-09-24,Make an appeal or request
FACT_4784_2,Citizen (Kenya),Make an appeal or request,0,2014-09-24,Uhuru
FACT_4784_3,Citizen (Kenya),Make an appeal or request,Uhuru,0,2014-09-24
FACT_4785_0,0,Criticize or denounce,Company - Owner or Operator (India),2014-06-13,Citizen (India)
FACT_4785_1,Citizen (India),0,Company - Owner or Operator (India),2014-06-13,Criticize or denounce
FACT_4785_2,Citizen (India),Criticize or denounce,0,2014-06-13,Company - Owner or Operator (India)
FACT_4785_3,Citizen (India),Criticize or denounce,Company - Owner or Operator (India),0,2014-06-13
FACT_4786_0,0,Accuse,Government (Nepal),2014-08-26,Akhilesh Yadav
FACT_4786_1,Akhilesh Yadav,0,Government (Nepal),2014-08-26,Accuse
FACT_4786_2,Akhilesh Yadav,Accuse,0,2014-08-26,Government (Nepal)
FACT_4786_3,Akhilesh Yadav,Accuse,Government (Nepal),0,2014-08-26
FACT_4787_0,0,Engage in diplomatic cooperation,Japan,2014-03-11,Kuwait
FACT_4787_1,Kuwait,0,Japan,2014-03-11,Engage in diplomatic cooperation
FACT_4787_2,Kuwait,Engage in diplomatic cooperation,0,2014-03-11,Japan
FACT_4787_3,Kuwait,Engage in diplomatic cooperation,Japan,0,2014-03-11
FACT_4788_0,0,"Arrest, detain, or charge with legal action",Citizen (Australia),2014-11-14,Police (Australia)
FACT_4788_1,Police (Australia),0,Citizen (Australia),2014-11-14,"Arrest, detain, or charge with legal action"
FACT_4788_2,Police (Australia),"Arrest, detain, or charge with legal action",0,2014-11-14,Citizen (Australia)
FACT_4788_3,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),0,2014-11-14
FACT_4789_0,0,Engage in diplomatic cooperation,Your Party,2014-06-05,Ryutaro Hashimoto
FACT_4789_1,Ryutaro Hashimoto,0,Your Party,2014-06-05,Engage in diplomatic cooperation
FACT_4789_2,Ryutaro Hashimoto,Engage in diplomatic cooperation,0,2014-06-05,Your Party
FACT_4789_3,Ryutaro Hashimoto,Engage in diplomatic cooperation,Your Party,0,2014-06-05
FACT_4790_0,0,Make a visit,Military (Thailand),2014-06-03,National Council for Peace and Order of Thailand
FACT_4790_1,National Council for Peace and Order of Thailand,0,Military (Thailand),2014-06-03,Make a visit
FACT_4790_2,National Council for Peace and Order of Thailand,Make a visit,0,2014-06-03,Military (Thailand)
FACT_4790_3,National Council for Peace and Order of Thailand,Make a visit,Military (Thailand),0,2014-06-03
FACT_4791_0,0,Consult,Sergey Viktorovich Lavrov,2014-07-01,Association of Southeast Asian Nations
FACT_4791_1,Association of Southeast Asian Nations,0,Sergey Viktorovich Lavrov,2014-07-01,Consult
FACT_4791_2,Association of Southeast Asian Nations,Consult,0,2014-07-01,Sergey Viktorovich Lavrov
FACT_4791_3,Association of Southeast Asian Nations,Consult,Sergey Viktorovich Lavrov,0,2014-07-01
FACT_4792_0,0,Make an appeal or request,Citizen (Nigeria),2014-05-09,Muhammadu Buhari
FACT_4792_1,Muhammadu Buhari,0,Citizen (Nigeria),2014-05-09,Make an appeal or request
FACT_4792_2,Muhammadu Buhari,Make an appeal or request,0,2014-05-09,Citizen (Nigeria)
FACT_4792_3,Muhammadu Buhari,Make an appeal or request,Citizen (Nigeria),0,2014-05-09
FACT_4793_0,0,Consult,Citizen (India),2014-11-18,Member of Parliament (India)
FACT_4793_1,Member of Parliament (India),0,Citizen (India),2014-11-18,Consult
FACT_4793_2,Member of Parliament (India),Consult,0,2014-11-18,Citizen (India)
FACT_4793_3,Member of Parliament (India),Consult,Citizen (India),0,2014-11-18
FACT_4794_0,0,Ease administrative sanctions,Criminal (United Arab Emirates),2014-06-23,Member of the Judiciary (United Arab Emirates)
FACT_4794_1,Member of the Judiciary (United Arab Emirates),0,Criminal (United Arab Emirates),2014-06-23,Ease administrative sanctions
FACT_4794_2,Member of the Judiciary (United Arab Emirates),Ease administrative sanctions,0,2014-06-23,Criminal (United Arab Emirates)
FACT_4794_3,Member of the Judiciary (United Arab Emirates),Ease administrative sanctions,Criminal (United Arab Emirates),0,2014-06-23
